Water samples are reported as mg/L of water, while sediment samples are reported as mg/kg of 
                    sediment (wet weight). Results of bacteria cultures are reported as CFU (colony-forming units)/100mls
                     of liquid sample or as MPN (most probable number)/g of thick or solid samples.
Note: ORG/100 ml = CFU/100 ml
These data include samples collected during both baseflow and wet weather/storm flow events.
Chlorophyll a - The laboratory changed analysis methods in July 1996. This method change resulted 
                    in a 14 percent increase in chlorophyll values due to improved extraction. Values reported prior to 
                    July 1996 can be adjusted by increasing them 14 percent for comparison with more recent data.
Total Phosphorus Note: The KCEL changed the TP analysis method in July 1998 and again in Jan 2007.
                    These changes resulted in a bias towards lower TP values reported. For comparisons with historical 
                    data, values reported after July 1, 1998 may be multiplied by a factor of 1.262. (R2 = 0.989)
Lake Washington-0829
CollectDate,SampleNum,Depth (m),Ammmonia Nitrogen (mg/L),Ammmonia Nitrogen Qualifier*,AN MDL (mg/L),Conductivity (µmhos/cm),Cond Qualifier*,Cond MDL (µmhos/cm),Dissolved Oxygen (mg/L),DO Qualifier*,DO MDL (mg/L),Ecoli,Ecoli Qualifier*,Fecal Coliform (CFU/100ml),Fecal Coliform Qualifier*,Nitrate Nitrite (mg/L),Nitrate Nitrite Qualifier*,Nitrate Nitrite MDL (mg/L),Orthophosphate Phosphate (mg/L),OP Qualifier*,OP MDL (mg/L),pH,pH Qualifier*,Temperature (°C),Temperature Qualifier*,Total Nitrogen (mg/L),TN Qualifier*,TN MDL (mg/L),Total Phosphorus (mg/L),TP Qualifier*,TP MDL (mg/L),Total Alkalinity (mg/L),Total Alkalinity Qualifier*,Total Alkalinity MDL (mg/L),
06/06/1994,L3852-20,9.0,0.020,<MDL      ,0.020,91.2,,,10.71,,,,,,,0.093,<RDL      ,0.050,0.0020,<MDL      ,0.0020,8.0,,14.1,,0.214,,0.050,0.0150,,0.005,,,,
07/05/1994,L4013-18,1.0,0.020,<MDL      ,0.020,105.8,,,9.59,,,,,1,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.3,,18.3,,0.248,,0.050,0.0170,,0.005,39.0,,0.2,
07/05/1994,L4013-19,5.0,,,,106.0,,,9.56,,,,,,,,,,,,,8.3,,17.9,,,,,,,,,,,
07/05/1994,L4013-20,9.0,0.020,<MDL      ,0.020,106.3,,,9.43,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.2,,17.6,,0.185,,0.050,0.0160,,0.005,39.0,,0.2,
08/04/1994,L4191-18,1.0,0.020,<MDL      ,0.020,105.6,,,8.90,,,,,4,,0.050,<MDL      ,0.050,0.0026,<RDL      ,0.0020,8.3,,23.2,,0.157,,0.050,0.0240,,0.005,,,,
08/04/1994,L4191-19,5.0,,,,105.2,,,8.54,,,,,,,,,,,,,8.3,,22.4,,,,,,,,,,,
08/04/1994,L4191-20,9.0,0.020,<MDL      ,0.020,102.4,,,8.27,,,,,,,0.050,<MDL      ,0.050,0.0022,<RDL      ,0.0020,7.9,,21.2,,0.183,,0.050,0.0150,,0.005,,,,
09/06/1994,L4440-18,1.0,0.020,<MDL      ,0.020,97.8,,,9.23,,,,,2,,0.050,<MDL      ,0.050,0.0023,<RDL      ,0.0020,8.2,,21.5,,0.208,,0.050,0.0220,,0.005,,,,
09/06/1994,L4440-19,5.0,,,,98.4,,,8.93,,,,,,,,,,,,,8.1,,20.7,,,,,,,,,,,
09/06/1994,L4440-20,9.0,0.020,<MDL      ,0.020,98.5,,,8.79,,,,,,,0.050,<MDL      ,0.050,0.0023,<RDL      ,0.0020,8.0,,20.5,,0.215,,0.050,0.0190,,0.005,,,,
10/03/1994,L4645-18,1.0,0.020,<MDL      ,0.020,103.4,,,9.02,,,,,5,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.8,,19.0,,0.159,,0.050,0.0100,RDL       ,0.005,41.0,,0.2,
10/03/1994,L4645-19,5.0,,,,104.5,,,8.82,,,,,,,,,,,,,7.7,,19.0,,,,,,,,,,,
10/03/1994,L4645-20,9.0,0.022,<RDL      ,0.020,104.7,,,8.81,,,,,,,0.050,<MDL      ,0.050,0.0020,<RDL      ,0.0020,7.7,,19.0,,0.159,,0.050,0.0220,,0.005,42.0,,0.2,
11/02/1994,L4816-18,1.0,0.020,<RDL      ,0.020,98.8,,,8.68,,,,,82,,0.109,,0.050,0.0020,<MDL      ,0.0020,7.3,,11.7,,0.251,,0.050,0.0250,,0.005,,,,
11/02/1994,L4816-19,5.0,,,,99.5,,,8.58,,,,,,,,,,,,,7.2,,11.6,,,,,,,,,,,
11/02/1994,L4816-20,9.0,0.020,<MDL      ,0.020,99.6,,,8.47,,,,,,,0.125,,0.050,0.0045,<RDL      ,0.0020,7.2,,11.6,,0.276,,0.050,0.0180,,0.005,,,,
12/05/1994,L4992-18,1.0,0.020,<MDL      ,0.020,97.9,,,9.16,,,,,,">MR,6E1   ",0.198,,0.050,0.0174,,0.0020,7.0,,7.9,,0.346,,0.050,0.0290,,0.005,,,,
12/05/1994,L4992-19,5.0,,,,101.9,,,8.75,,,,,,,,,,,,,7.0,,8.2,,,,,,,,,,,
12/05/1994,L4992-20,9.0,0.020,<MDL      ,0.020,98.5,,,8.74,,,,,,,0.204,,0.050,0.0157,,0.0020,7.0,,8.0,,0.558,,0.050,0.0310,,0.005,,,,
01/23/1995,L5229-18,1.0,0.047,,0.020,78.7,,,10.92,,,,,75,,0.409,,0.050,0.0139,,0.0020,7.3,,6.4,,0.528,,0.050,0.0220,,0.005,32.0,,0.2,
01/23/1995,L5229-19,5.0,,,,78.1,,,10.99,,,,,,,,,,,,,7.3,,6.3,,,,,,,,,,,
01/23/1995,L5229-20,9.0,0.055,,0.020,78.9,,,10.78,,,,,,,0.404,,0.050,0.0137,,0.0020,7.3,,6.4,,0.588,,0.050,0.0200,,0.005,32.0,,0.2,
02/06/1995,L5377-23,1.0,0.020,<MDL      ,0.020,77.6,,,11.54,,,,,53,,0.280,,0.050,0.0129,,0.0020,7.4,,7.0,,0.389,,0.050,0.0300,,0.005,,,,
02/06/1995,L5377-24,5.0,,,,85.7,,,11.34,,,,,,,,,,,,,7.4,,7.1,,,,,,,,,,,
02/06/1995,L5377-25,9.0,0.020,<MDL      ,0.020,88.9,,,11.21,,,,,,,0.282,,0.050,0.0099,,0.0020,7.3,,7.1,,0.391,,0.050,0.0310,,0.005,,,,
03/06/1995,L5573-23,Composite,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,
03/06/1995,L5573-23,1.0,0.020,<MDL      ,0.020,84.5,,,11.63,,,,,,,0.311,,0.050,0.0090,,0.0020,7.5,,7.0,,0.386,,0.050,0.0610,,0.005,,,,
03/06/1995,L5573-24,5.0,,,,85.2,,,11.50,,,,,,,,,,,,,7.5,,6.9,,,,,,,,,,,
03/06/1995,L5573-25,9.0,0.020,<MDL      ,0.020,83.9,,,11.51,,,,,,,0.263,,0.050,0.0093,,0.0020,7.4,,6.9,,0.403,,0.050,0.0620,,0.005,,,,
03/20/1995,L5710-26,1.0,0.020,<MDL      ,0.020,87.2,,,10.96,,,,,47,,0.233,,0.050,0.0117,,0.0020,7.3,,7.4,,0.438,,0.050,0.0270,,0.005,,,,
03/20/1995,L5710-27,5.0,,,,89.8,,,10.91,,,,,,,,,,,,,7.3,,7.4,,,,,,,,,,,
03/20/1995,L5710-28,9.0,0.020,<MDL      ,0.020,87.2,,,10.71,,,,,,,0.246,,0.050,0.0137,,0.0020,7.3,,7.4,,0.430,,0.050,0.0230,,0.005,,,,
04/03/1995,L5779-31,1.0,0.020,<MDL      ,0.020,90.4,,,12.85,,,,,4,,0.179,,0.050,0.0020,<MDL      ,0.0020,8.2,,10.7,,0.429,,0.050,0.0210,,0.005,35.0,,0.2,
04/03/1995,L5779-32,5.0,,,,85.1,,,12.53,,,,,,,,,,,,,8.0,,9.8,,,,,,,,,,,
04/03/1995,L5779-33,9.0,0.020,<MDL      ,0.020,90.8,,,11.97,,,,,,,0.168,,0.050,0.0020,<MDL      ,0.0020,7.8,,8.3,,0.425,,0.050,0.0240,,0.005,37.0,,0.2,
04/17/1995,L5914-26,1.0,0.020,<MDL      ,0.020,88.9,,,12.96,,,,,13,,0.153,,0.050,0.0020,<MDL      ,0.0020,8.6,,9.5,,0.272,,0.050,0.0160,,0.005,,,,
04/17/1995,L5914-27,5.0,,,,89.3,,,12.92,,,,,,,,,,,,,8.7,,9.4,,,,,,,,,,,
04/17/1995,L5914-28,9.0,0.020,<MDL      ,0.020,91.0,,,12.65,,,,,,,0.134,,0.050,0.0020,<MDL      ,0.0020,8.5,,9.2,,0.388,,0.050,0.0220,,0.005,,,,
05/01/1995,L5986-31,1.0,0.020,<MDL      ,0.020,96.8,,,13.68,,,,,0,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.2,,13.6,,0.249,,0.050,0.0178,,0.005,,,,
05/01/1995,L5986-32,5.0,,,,96.8,,,13.62,,,,,,,,,,,,,9.2,,13.6,,,,,,,,,,,
05/01/1995,L5986-33,9.0,0.020,<MDL      ,0.020,96.6,,,13.61,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.2,,13.4,,0.217,,0.050,0.0222,,0.005,,,,
05/15/1995,L6093-28,1.0,0.020,<MDL      ,0.020,101.0,,,11.14,,,,,0,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.0,,16.1,,0.178,,0.050,0.0143,,0.005,,,,
05/15/1995,L6093-29,5.0,,,,100.0,,,11.09,,,,,,,,,,,,,8.9,,15.9,,,,,,,,,,,
05/15/1995,L6093-30,9.0,0.020,<MDL      ,0.020,98.0,,,10.85,,,,,,,0.059,<RDL      ,0.050,0.0020,<MDL      ,0.0020,8.6,,12.8,,0.245,,0.050,0.0168,,0.005,,,,
06/06/1995,L6253-31,1.0,0.020,<MDL      ,0.020,94.2,,,9.94,,,,,6,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.0,,15.4,,0.211,,0.050,0.0188,,0.005,,,,
06/06/1995,L6253-32,5.0,,,,86.4,,,10.03,,,,,,,,,,,,,7.7,,13.9,,,,,,,,,,,
06/06/1995,L6253-33,9.0,0.020,<MDL      ,0.020,95.7,,,9.25,,,,,,,0.050,<MDL      ,0.050,0.0021,<RDL      ,0.0020,7.5,,12.8,,0.303,,0.050,0.0119,,0.005,,,,
07/11/1995,L6450-31,1.0,,"<MDL,E,IP ",0.020,105.5,,,9.72,,,,,14,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.2,,21.5,,0.222,,0.050,0.0050,<MDL      ,0.005,39.0,,0.2,
07/11/1995,L6450-32,5.0,,,,105.1,,,9.75,,,,,,,,,,,,,8.3,,20.8,,,,,,,,,,,
07/11/1995,L6450-33,9.0,,"<MDL,E,IP ",0.020,102.4,,,9.71,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.0,,19.8,,0.193,,0.050,0.0050,<MDL      ,0.005,38.0,,0.2,
08/02/1995,L6636-31,1.0,0.020,<MDL      ,0.020,98.5,,,9.34,,,,,0,,0.050,<MDL      ,0.050,0.0026,<RDL      ,0.0020,8.1,,22.6,,0.244,,0.050,0.0110,,0.005,,,,
08/02/1995,L6636-32,5.0,,,,97.8,,,9.51,,,,,,,,,,,,,8.2,,22.2,,,,,,,,,,,
08/02/1995,L6636-33,9.0,0.020,<MDL      ,0.020,98.4,,,9.39,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.1,,22.0,,0.186,,0.050,0.0100,RDL       ,0.005,,,,
09/11/1995,L6882-31,1.0,0.020,<MDL      ,0.020,108.0,,,9.12,,,,,9,,0.050,<MDL      ,0.050,0.0034,"<RDL,E,XHT",0.0020,7.9,,20.8,,0.187,,0.050,,,,,,,
09/11/1995,L6882-32,5.0,,,,106.8,,,9.22,,,,,,,,,,,,,7.9,,20.3,,,,,,,,,,,
09/11/1995,L6882-33,9.0,0.020,<MDL      ,0.020,105.5,,,9.33,,,,,,,0.050,<MDL      ,0.050,0.0032,"<RDL,E,XHT",0.0020,7.8,,19.9,,0.200,,0.050,,,,,,,
10/04/1995,L6996-31,1.0,0.020,<MDL      ,0.020,136.2,,,8.81,,,,,14,,0.050,<MDL      ,0.050,0.0020,<RDL      ,0.0020,7.5,,17.8,,0.143,,0.050,0.0090,<RDL      ,0.005,39.6,,0.2,
10/04/1995,L6996-32,5.0,,,,133.9,,,8.76,,,,,,,,,,,,,7.5,,17.5,,,,,,,,,,,
10/04/1995,L6996-33,9.0,0.020,<MDL      ,0.020,132.0,,,8.67,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.4,,17.4,,0.117,,0.050,0.0120,,0.005,39.4,,0.2,
11/06/1995,L7240-31,1.0,0.020,<MDL      ,0.020,94.6,,,7.58,,,,,47,,0.078,<RDL      ,0.050,0.0054,,0.0020,7.1,,11.1,,0.198,,0.050,0.0093,<RDL      ,0.005,,,,
11/06/1995,L7240-32,5.0,,,,89.3,,,7.51,,,,,,,,,,,,,7.0,,10.0,,,,,,,,,,,
11/06/1995,L7240-33,9.0,0.020,<MDL      ,0.020,89.3,,,7.54,,,,,,,0.141,,0.050,0.0087,,0.0020,6.9,,9.7,,0.237,,0.050,0.0172,,0.005,,,,
12/04/1995,L7446-31,1.0,0.020,<MDL      ,0.020,86.3,,,8.85,,,,,280,,0.229,,0.050,0.0140,,0.0020,7.0,,9.0,,0.350,,0.050,0.0520,,0.005,,,,
12/04/1995,L7446-32,5.0,,,,86.1,,,8.71,,,,,,,,,,,,,6.9,,9.0,,,,,,,,,,,
12/04/1995,L7446-33,9.0,0.020,<MDL      ,0.020,79.8,,,8.86,,,,,,,0.247,,0.050,0.0120,,0.0020,6.9,,8.8,,0.361,,0.050,0.1200,,0.005,,,,
01/02/1996,L7623-23,1.0,0.020,<MDL      ,0.020,89.6,,,10.25,,,,,60,,0.229,,0.050,0.0110,,0.0020,7.0,,8.1,,0.392,,0.050,0.0260,,0.005,32.7,,0.2,
01/02/1996,L7623-24,5.0,,,,93.1,,,10.17,,,,,,,,,,,,,7.0,,8.1,,,,,,,,,,,
01/02/1996,L7623-25,9.0,0.020,<MDL      ,0.020,94.3,,,10.03,,,,,,,0.220,,0.050,0.0130,,0.0020,7.0,,8.1,,0.394,,0.050,0.0340,,0.005,34.9,,0.2,
02/06/1996,L7777-23,1.0,0.020,<MDL      ,0.020,85.6,,,10.99,,,,,310,,0.310,,0.050,0.0110,,0.0020,7.0,,6.0,,0.424,,0.050,0.0410,,0.005,,,,
02/06/1996,L7777-24,5.0,,,,87.0,,,10.90,,,,,,,,,,,,,7.0,,6.0,,,,,,,,,,,
02/06/1996,L7777-25,9.0,0.020,<MDL      ,0.020,87.9,,,10.72,,,,,,,0.281,,0.050,0.0110,,0.0020,7.0,,5.9,,0.468,,0.050,0.0220,,0.005,,,,
03/05/1996,L7906-23,1.0,0.020,<MDL      ,0.020,86.5,,,12.18,,,,,22,,0.306,,0.050,0.0130,,0.0020,7.7,,6.7,,0.448,,0.050,0.0250,,0.005,,,,
03/05/1996,L7906-24,5.0,,,,88.3,,,12.12,,,,,,,,,,,,,7.7,,6.7,,,,,,,,,,,
03/05/1996,L7906-25,9.0,0.030,<RDL      ,0.020,91.6,,,12.10,,,,,,,0.271,,0.050,0.0080,,0.0020,7.7,,6.7,,0.432,,0.050,0.0290,,0.005,,,,
03/20/1996,L8056-23,1.0,0.024,<RDL      ,0.020,85.8,,,12.39,,,,,13,,0.328,,0.050,0.0120,,0.0020,7.7,,7.2,,0.436,,0.050,0.0240,,0.005,,,,
03/20/1996,L8056-24,5.0,,,,87.9,,,12.29,,,,,,,,,,,,,7.7,,6.5,,,,,,,,,,,
03/20/1996,L8056-25,9.0,0.029,<RDL      ,0.020,87.9,,,12.23,,,,,,,0.306,,0.050,0.0150,,0.0020,7.7,,6.5,,0.430,,0.050,0.0240,,0.005,,,,
04/08/1996,L8218-30,1.0,0.023,<RDL      ,0.020,91.4,,,13.08,,,,,3,,0.156,,0.050,0.0030,<RDL      ,0.0020,8.8,,13.0,,0.379,,0.050,0.0110,,0.005,32.9,,0.2,
04/08/1996,L8218-31,5.0,,,,93.2,,,14.19,,,,,,,,,,,,,8.6,,8.1,,,,,,,,,,,
04/08/1996,L8218-32,9.0,0.023,<RDL      ,0.020,92.7,,,13.93,,,,,,,0.209,,0.050,0.0030,<RDL      ,0.0020,8.3,,7.9,,0.376,,0.050,0.0210,,0.005,33.2,,0.2,
05/07/1996,L8461-30,1.0,0.020,<MDL      ,0.020,89.8,,,10.98,,,,,10,,0.192,,0.050,0.0020,<RDL      ,0.0020,7.9,,12.1,,0.358,,0.050,0.0470,,0.005,,,,
05/07/1996,L8461-31,5.0,,,,85.6,,,11.09,,,,,,,,,,,,,7.6,,10.1,,,,,,,,,,,
05/07/1996,L8461-32,9.0,0.023,<RDL      ,0.020,87.2,,,11.13,,,,,,,0.226,,0.050,0.0020,<RDL      ,0.0020,7.6,,9.8,,0.401,,0.050,0.0350,,0.005,,,,
05/22/1996,L8632-30,1.0,0.031,<RDL      ,0.020,92.5,,,10.78,,,,,5,,0.169,,0.050,0.0020,<MDL      ,0.0020,7.8,,11.4,,0.331,,0.050,0.0200,,0.005,,,,
05/22/1996,L8632-31,5.0,,,,93.1,,,10.84,,,,,,,,,,,,,7.7,,11.2,,,,,,,,,,,
05/22/1996,L8632-32,9.0,0.034,<RDL      ,0.020,91.6,,,10.92,,,,,,,0.181,,0.050,0.0020,<MDL      ,0.0020,7.7,,11.1,,0.330,,0.050,0.0150,,0.005,,,,
06/03/1996,L8712-30,1.0,0.025,<RDL      ,0.020,92.2,,,10.49,,,,,13,,0.145,,0.050,0.0020,<MDL      ,0.0020,8.1,,16.5,,0.359,,0.050,0.0070,<RDL      ,0.005,,,,
06/03/1996,L8712-31,5.0,,,,90.3,,,10.85,,,,,,,,,,,,,7.9,,15.8,,,,,,,,,,,
06/03/1996,L8712-32,9.0,0.024,<RDL      ,0.020,84.5,,,11.22,,,,,,,0.175,,0.050,0.0020,<MDL      ,0.0020,7.6,,12.8,,0.289,,0.050,0.0130,,0.005,,,,
06/17/1996,L8831-30,1.0,0.036,<RDL      ,0.020,95.8,,,9.67,,,,,0,,0.118,,0.050,0.0040,<RDL      ,0.0020,7.8,,17.5,,0.296,,0.050,0.0130,,0.005,,,,
06/17/1996,L8831-31,5.0,,,,94.1,,,10.00,,,,,,,,,,,,,7.8,,16.9,,,,,,,,,,,
06/17/1996,L8831-32,9.0,0.027,<RDL      ,0.020,91.9,,,9.87,,,,,,,0.128,,0.050,0.0020,<MDL      ,0.0020,7.4,,14.3,,0.342,,0.050,0.0120,,0.005,,,,
07/01/1996,L8916-31,1.0,0.025,<RDL      ,0.020,98.1,,,9.53,,,,,0,,0.100,RDL       ,0.050,0.0020,<RDL      ,0.0020,7.8,,19.9,,0.283,,0.050,0.0190,,0.005,34.5,,0.2,
07/01/1996,L8916-32,5.0,,,,97.6,,,9.60,,,,,,,,,,,,,7.8,,19.6,,,,,,,,,,,
07/01/1996,L8916-33,9.0,0.023,<RDL      ,0.020,93.1,,,9.71,,,,,,,0.098,<RDL      ,0.050,0.0190,E         ,0.0020,7.5,,17.0,,0.302,,0.050,0.0120,E         ,0.005,34.9,,0.2,
08/05/1996,L9189-31,1.0,0.020,<MDL      ,0.020,101.6,,,8.91,,,,,48,,0.076,<RDL      ,0.050,0.0020,<MDL      ,0.0020,7.7,,19.1,,0.248,,0.050,0.0060,<RDL      ,0.005,,,,
08/05/1996,L9189-32,5.0,,,,100.5,,,7.73,,,,,,,,,,,,,7.1,,16.9,,,,,,,,,,,
08/05/1996,L9189-33,9.0,0.033,<RDL      ,0.020,99.7,,,7.38,,,,,,,0.175,,0.050,0.0040,<RDL      ,0.0020,7.0,,15.4,,0.334,,0.050,0.0150,,0.005,,,,
08/20/1996,L9279-31,1.0,0.020,<MDL      ,0.020,100.2,,,9.26,,,,,4,,0.050,<MDL      ,0.050,0.0020,<RDL      ,0.0020,8.4,,21.4,,0.272,,0.050,0.0080,<RDL      ,0.005,,,,
08/20/1996,L9279-32,5.0,,,,100.2,,,9.31,,,,,,,,,,,,,8.4,,21.2,,,,,,,,,,,
08/20/1996,L9279-33,9.0,0.020,<MDL      ,0.020,100.1,,,8.85,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.0,,20.6,,0.232,,0.050,0.0080,<RDL      ,0.005,,,,
09/04/1996,L9381-31,1.0,0.020,<MDL      ,0.020,100.6,,,9.03,,,,,6,,0.050,<MDL      ,0.050,0.0040,<RDL      ,0.0020,8.0,,20.9,,0.209,,0.050,0.0110,,0.005,,,,
09/04/1996,L9381-32,5.0,,,,100.4,,,9.00,,,,,,,,,,,,,8.0,,20.5,,,,,,,,,,,
09/04/1996,L9381-33,8.0,0.020,<MDL      ,0.020,100.4,,,8.79,,,,,,,0.050,<MDL      ,0.050,0.0080,,0.0020,7.9,,20.5,,0.248,,0.050,0.0100,RDL       ,0.005,,,,
09/16/1996,L9473-31,1.0,0.020,<MDL      ,0.020,99.3,,,8.65,,,,,13,,0.050,<MDL      ,0.050,0.0120,,0.0020,7.7,,18.4,,0.221,,0.050,0.0150,,0.005,,,,
09/16/1996,L9473-32,5.0,,,,98.4,,,8.45,,,,,,,,,,,,,7.6,,17.6,,,,,,,,,,,
