Water samples are reported as mg/L of water, while sediment samples are reported as mg/kg of 
                    sediment (wet weight). Results of bacteria cultures are reported as CFU (colony-forming units)/100mls
                     of liquid sample or as MPN (most probable number)/g of thick or solid samples.
Note: ORG/100 ml = CFU/100 ml
These data include samples collected during both baseflow and wet weather/storm flow events.
Chlorophyll a - The laboratory changed analysis methods in July 1996. This method change resulted 
                    in a 14 percent increase in chlorophyll values due to improved extraction. Values reported prior to 
                    July 1996 can be adjusted by increasing them 14 percent for comparison with more recent data.
Total Phosphorus Note: The KCEL changed the TP analysis method in July 1998 and again in Jan 2007.
                    These changes resulted in a bias towards lower TP values reported. For comparisons with historical 
                    data, values reported after July 1, 1998 may be multiplied by a factor of 1.262. (R2 = 0.989)
Lake Washington-0834
CollectDate,SampleNum,Depth (m),Ammmonia Nitrogen (mg/L),Ammmonia Nitrogen Qualifier*,AN MDL (mg/L),Conductivity (µmhos/cm),Cond Qualifier*,Cond MDL (µmhos/cm),Dissolved Oxygen (mg/L),DO Qualifier*,DO MDL (mg/L),Ecoli,Ecoli Qualifier*,Fecal Coliform (CFU/100ml),Fecal Coliform Qualifier*,Nitrate Nitrite (mg/L),Nitrate Nitrite Qualifier*,Nitrate Nitrite MDL (mg/L),Orthophosphate Phosphate (mg/L),OP Qualifier*,OP MDL (mg/L),pH,pH Qualifier*,Temperature (°C),Temperature Qualifier*,Total Nitrogen (mg/L),TN Qualifier*,TN MDL (mg/L),Total Phosphorus (mg/L),TP Qualifier*,TP MDL (mg/L),Total Alkalinity (mg/L),Total Alkalinity Qualifier*,Total Alkalinity MDL (mg/L),
04/04/1994,L3375-12,7.0,0.020,<MDL      ,0.020,99.3,,,13.20,,,,,,,0.094,<RDL      ,0.050,0.0121,,0.0020,8.7,,10.1,,0.370,,0.050,0.0340,,0.005,,,,
04/18/1994,L3497-10,1.0,0.020,<MDL      ,0.020,98.8,,,12.91,,,,,3,,0.081,<RDL      ,0.050,0.0020,<RDL      ,0.0020,8.8,,12.3,,0.447,,0.050,0.0180,,0.005,,,,
04/18/1994,L3497-11,5.0,,,,97.9,,,13.33,,,,,,,,,,,,,8.9,,10.8,,,,,,,,,,,
04/18/1994,L3497-12,7.0,0.020,<MDL      ,0.020,97.9,,,13.07,,,,,,,0.081,<RDL      ,0.050,0.0020,<RDL      ,0.0020,8.7,,10.4,,0.311,,0.050,0.0140,,0.005,,,,
05/02/1994,L3607-11,1.0,0.020,<MDL      ,0.020,103.7,,,11.82,,,,,1,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.9,,13.5,,0.238,,0.050,0.0190,,0.005,38.0,,0.2,
05/02/1994,L3607-12,5.0,,,,105.3,,,12.00,,,,,,,,,,,,,9.0,,13.0,,,,,,,,,,,
05/02/1994,L3607-13,7.0,0.020,<MDL      ,0.020,104.1,,,11.91,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.0,,13.0,,0.241,,0.050,0.0200,,0.005,38.0,,0.2,
05/23/1994,L3766-11,1.0,0.020,<MDL      ,0.020,105.2,,,11.50,,,,,3,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.9,,16.3,,1.060,,0.050,0.0340,,0.005,,,,
05/23/1994,L3766-12,5.0,,,,104.9,,,11.29,,,,,,,,,,,,,8.9,,15.0,,,,,,,,,,,
05/23/1994,L3766-13,7.0,0.020,<MDL      ,0.020,104.1,,,10.81,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.5,,13.8,,1.240,,0.050,0.0140,,0.005,,,,
06/06/1994,L3852-11,1.0,0.020,<MDL      ,0.020,101.5,,,10.60,,,,,7,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.6,,17.1,,0.178,,0.050,0.0130,,0.005,,,,
06/06/1994,L3852-12,5.0,,,,102.1,,,10.51,,,,,,,,,,,,,8.6,,16.9,,,,,,,,,,,
06/06/1994,L3852-13,7.0,0.020,<MDL      ,0.020,102.2,,,10.42,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.6,,16.6,,0.174,,0.050,0.0130,,0.005,,,,
07/05/1994,L4013-11,1.0,0.020,<MDL      ,0.020,107.3,,,9.58,,,,,22,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.3,,18.3,,0.201,,0.050,0.0110,,0.005,39.0,,0.2,
07/05/1994,L4013-12,5.0,,,,107.3,,,9.51,,,,,,,,,,,,,8.3,,17.7,,,,,,,,,,,
07/05/1994,L4013-13,7.0,0.020,<MDL      ,0.020,107.0,,,9.26,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.1,,17.3,,0.193,,0.050,0.0140,,0.005,39.0,,0.2,
08/04/1994,L4191-11,1.0,0.020,<MDL      ,0.020,107.2,,,8.44,,,,,56,,0.050,<MDL      ,0.050,0.0022,<RDL      ,0.0020,8.2,,23.2,,0.208,,0.050,0.0100,RDL       ,0.005,,,,
08/04/1994,L4191-12,5.0,,,,107.5,,,8.48,,,,,,,,,,,,,8.2,,23.2,,,,,,,,,,,
08/04/1994,L4191-13,7.0,0.020,<MDL      ,0.020,108.5,,,8.48,,,,,,,0.050,<MDL      ,0.050,0.0022,<RDL      ,0.0020,8.0,,22.9,,0.218,,0.050,0.0110,,0.005,,,,
09/06/1994,L4440-11,1.0,0.020,<MDL      ,0.020,98.5,,,8.76,,,,,1,,0.050,<MDL      ,0.050,0.0023,<RDL      ,0.0020,8.0,,21.2,,0.199,,0.050,0.0130,,0.005,,,,
09/06/1994,L4440-12,5.0,,,,99.5,,,8.66,,,,,,,,,,,,,7.9,,20.6,,,,,,,,,,,
09/06/1994,L4440-13,7.0,0.020,<MDL      ,0.020,99.9,,,8.59,,,,,,,0.050,<MDL      ,0.050,0.0023,<RDL      ,0.0020,7.9,,20.5,,0.258,,0.050,0.1760,,0.005,,,,
10/03/1994,L4645-11,1.0,0.020,<MDL      ,0.020,104.6,,,8.89,,,,,63,,0.050,<MDL      ,0.050,0.0020,<RDL      ,0.0020,7.8,,19.2,,0.173,,0.050,0.0100,RDL       ,0.005,42.0,,0.2,
10/03/1994,L4645-12,5.0,,,,105.4,,,8.86,,,,,,,,,,,,,7.8,,19.1,,,,,,,,,,,
10/03/1994,L4645-13,7.0,0.020,<MDL      ,0.020,105.6,,,8.79,,,,,,,0.050,<MDL      ,0.050,0.0030,<RDL      ,0.0020,7.8,,19.1,,0.181,,0.050,0.0090,<RDL      ,0.005,41.0,,0.2,
11/02/1994,L4816-11,1.0,0.026,<RDL      ,0.020,101.8,,,9.32,,,,,8,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.4,,13.0,,0.354,,0.050,0.0190,,0.005,,,,
11/02/1994,L4816-12,5.0,,,,102.5,,,9.25,,,,,,,,,,,,,7.4,,13.0,,,,,,,,,,,
11/02/1994,L4816-13,7.0,0.020,<MDL      ,0.020,102.7,,,9.19,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.4,,13.0,,0.206,,0.050,0.0160,,0.005,,,,
12/05/1994,L4992-11,1.0,0.020,<MDL      ,0.020,104.0,,,9.50,,,,,5,,0.151,,0.050,0.0119,,0.0020,7.2,,8.5,,0.330,,0.050,0.0220,,0.005,,,,
12/05/1994,L4992-12,5.0,,,,104.1,,,9.40,,,,,,,,,,,,,7.2,,8.5,,,,,,,,,,,
12/05/1994,L4992-13,7.0,0.020,<MDL      ,0.020,104.1,,,9.40,,,,,,,0.151,,0.050,0.0115,,0.0020,7.2,,8.4,,0.269,,0.050,0.0320,,0.005,,,,
01/19/1995,L5229-11,1.0,0.020,<MDL      ,0.020,86.2,,,10.77,,,,,17,,0.205,,0.050,0.0178,,0.0020,7.5,,7.3,,0.321,,0.050,0.0210,,0.005,38.0,,0.2,
01/19/1995,L5229-12,5.0,,,,87.5,,,10.61,,,,,,,,,,,,,7.5,,7.1,,,,,,,,,,,
01/19/1995,L5229-13,7.0,0.020,<MDL      ,0.020,87.6,,,10.62,,,,,,,0.204,,0.050,0.0172,,0.0020,7.5,,7.1,,0.353,,0.050,0.0240,,0.005,38.0,,0.2,
02/06/1995,L5377-16,1.0,0.020,<MDL      ,0.020,103.4,,,11.37,,,,,23,,0.223,,0.050,0.0140,,0.0020,7.6,,7.6,,0.422,,0.050,0.0340,,0.005,,,,
02/06/1995,L5377-17,5.0,,,,104.7,,,11.16,,,,,,,,,,,,,7.5,,7.5,,,,,,,,,,,
02/06/1995,L5377-18,7.0,0.020,<MDL      ,0.020,104.7,,,11.14,,,,,,,0.198,,0.050,0.0147,,0.0020,7.5,,7.5,,0.357,,0.050,0.0290,,0.005,,,,
03/06/1995,L5573-16,Composite,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,
03/06/1995,L5573-16,1.0,0.020,<MDL      ,0.020,95.2,,,11.78,,,,,,,0.206,,0.050,0.0096,,0.0020,7.6,,7.2,,0.388,,0.050,0.0260,,0.005,,,,
03/06/1995,L5573-17,5.0,,,,96.3,,,11.60,,,,,,,,,,,,,7.6,,7.1,,,,,,,,,,,
03/06/1995,L5573-18,7.0,0.020,<MDL      ,0.020,96.6,,,11.50,,,,,,,0.201,,0.050,0.0104,,0.0020,7.6,,7.1,,0.367,,0.050,0.0230,,0.005,,,,
03/20/1995,L5710-18,1.0,0.020,<MDL      ,0.020,91.1,,,12.24,,,,,17,,0.179,,0.050,0.0060,,0.0020,7.8,,8.5,,0.457,,0.050,0.0250,,0.005,,,,
03/20/1995,L5710-19,5.0,,,,91.8,,,12.28,,,,,,,,,,,,,7.9,,8.5,,,,,,,,,,,
03/20/1995,L5710-20,7.0,0.020,<MDL      ,0.020,92.0,,,12.20,,,,,,,0.168,,0.050,0.0036,<RDL      ,0.0020,7.9,,8.5,,0.461,,0.050,0.0250,,0.005,,,,
04/03/1995,L5779-21,1.0,0.020,<MDL      ,0.020,94.5,,,13.25,,,,,0,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.9,,10.8,,0.429,,0.050,0.0310,,0.005,38.0,,0.2,
04/03/1995,L5779-22,5.0,,,,94.4,,,13.43,,,,,,,,,,,,,8.7,,9.8,,,,,,,,,,,
04/03/1995,L5779-23,7.0,0.020,<MDL      ,0.020,94.5,,,13.35,,,,,,,0.055,<RDL      ,0.050,0.0020,<MDL      ,0.0020,8.7,,9.7,,0.376,,0.050,0.0270,,0.005,37.0,,0.2,
04/17/1995,L5914-18,1.0,0.020,<MDL      ,0.020,94.7,,,12.91,,,,,1,,0.088,<RDL      ,0.050,0.0020,<MDL      ,0.0020,8.7,,10.1,,0.272,,0.050,0.0220,,0.005,,,,
04/17/1995,L5914-19,5.0,,,,95.2,,,12.69,,,,,,,,,,,,,8.7,,10.0,,,,,,,,,,,
04/17/1995,L5914-20,7.0,0.020,<MDL      ,0.020,95.5,,,12.62,,,,,,,0.071,<RDL      ,0.050,0.0020,<MDL      ,0.0020,8.7,,10.0,,0.332,,0.050,0.0220,,0.005,,,,
05/01/1995,L5986-21,1.0,0.020,<MDL      ,0.020,98.1,,,13.88,,,,,7,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.2,,13.6,,0.277,,0.050,0.0160,,0.005,,,,
05/01/1995,L5986-22,5.0,,,,97.1,,,13.80,,,,,,,,,,,,,9.0,,11.7,,,,,,,,,,,
05/01/1995,L5986-23,7.0,0.020,<MDL      ,0.020,96.2,,,13.13,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.8,,10.7,,0.285,,0.050,0.0232,,0.005,,,,
05/15/1995,L6093-19,1.0,0.020,<MDL      ,0.020,100.5,,,11.31,,,,,3,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.1,,15.2,,0.152,,0.050,0.0153,,0.005,,,,
05/15/1995,L6093-20,5.0,,,,99.5,,,11.34,,,,,,,,,,,,,9.0,,13.5,,,,,,,,,,,
05/15/1995,L6093-21,7.0,0.020,<MDL      ,0.020,99.5,,,11.15,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.9,,13.0,,0.261,,0.050,0.0190,,0.005,,,,
06/06/1995,L6253-21,1.0,0.020,<MDL      ,0.020,99.9,,,10.00,,,,,10,,0.050,<MDL      ,0.050,0.0023,<RDL      ,0.0020,8.7,,19.6,,0.235,,0.050,0.0211,,0.005,,,,
06/06/1995,L6253-22,5.0,,,,99.9,,,9.87,,,,,,,,,,,,,8.7,,19.6,,,,,,,,,,,
06/06/1995,L6253-23,7.0,0.020,<MDL      ,0.020,99.9,,,9.87,,,,,,,0.050,<MDL      ,0.050,0.0026,<RDL      ,0.0020,8.7,,19.5,,0.208,,0.050,0.0159,,0.005,,,,
07/11/1995,L6450-21,1.0,,"<MDL,E,IP ",0.020,105.8,,,9.54,,,,,100,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.2,,21.0,,0.220,,0.050,0.0055,<RDL      ,0.005,39.0,,0.2,
07/11/1995,L6450-22,5.0,,,,105.4,,,9.49,,,,,,,,,,,,,8.2,,20.2,,,,,,,,,,,
07/11/1995,L6450-23,7.0,0.040,"E,IP      ",0.020,105.3,,,9.41,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.1,,20.0,,0.355,,0.050,0.0078,<RDL      ,0.005,38.0,,0.2,
08/02/1995,L6636-21,1.0,0.020,<MDL      ,0.020,98.2,,,9.37,,,,,2,,0.050,<MDL      ,0.050,0.0028,<RDL      ,0.0020,8.2,,21.8,,0.198,,0.050,0.0090,<RDL      ,0.005,,,,
08/02/1995,L6636-22,5.0,,,,98.0,,,9.39,,,,,,,,,,,,,8.1,,21.6,,,,,,,,,,,
08/02/1995,L6636-23,7.0,0.020,<MDL      ,0.020,98.3,,,9.40,,,,,,,0.050,<MDL      ,0.050,0.0022,<RDL      ,0.0020,8.2,,21.4,,0.307,,0.050,0.0090,<RDL      ,0.005,,,,
09/11/1995,L6882-21,1.0,0.020,<MDL      ,0.020,110.1,,,9.17,,,,,15,,0.050,<MDL      ,0.050,0.0038,"<RDL,E,XHT",0.0020,7.9,,20.2,,0.150,,0.050,,,,,,,
09/11/1995,L6882-22,5.0,,,,109.0,,,9.18,,,,,,,,,,,,,7.9,,20.1,,,,,,,,,,,
09/11/1995,L6882-23,7.0,0.026,<RDL      ,0.020,107.8,,,9.16,,,,,,,0.050,<MDL      ,0.050,0.0032,"<RDL,E,XHT",0.0020,7.8,,20.1,,0.185,,0.050,,,,,,,
10/04/1995,L6996-21,1.0,0.020,<MDL      ,0.020,146.7,,,8.76,,,,,9,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.6,,18.1,,0.148,,0.050,0.0090,<RDL      ,0.005,40.0,,0.2,
10/04/1995,L6996-22,5.0,,,,143.9,,,8.76,,,,,,,,,,,,,7.6,,18.0,,,,,,,,,,,
10/04/1995,L6996-23,7.0,0.020,<MDL      ,0.020,142.2,,,8.75,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.6,,18.0,,0.185,,0.050,0.0100,RDL       ,0.005,39.5,,0.2,
11/06/1995,L7240-21,1.0,0.020,<MDL      ,0.020,99.0,,,8.07,,,,,3,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.4,,12.2,,0.199,,0.050,0.0102,,0.005,,,,
11/06/1995,L7240-22,5.0,,,,102.6,,,8.04,,,,,,,,,,,,,7.3,,12.1,,,,,,,,,,,
11/06/1995,L7240-23,7.0,0.020,<MDL      ,0.020,103.8,,,8.06,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.3,,12.0,,0.190,,0.050,0.0091,<RDL      ,0.005,,,,
12/04/1995,L7446-21,1.0,0.024,<RDL      ,0.020,97.3,,,9.76,,,,,25,,0.181,,0.050,0.0120,,0.0020,7.2,,9.8,,0.322,,0.050,0.0250,,0.005,,,,
12/04/1995,L7446-22,5.0,,,,98.2,,,9.68,,,,,,,,,,,,,7.2,,9.7,,,,,,,,,,,
12/04/1995,L7446-23,7.0,0.020,<MDL      ,0.020,98.6,,,9.66,,,,,,,0.187,,0.050,0.0120,,0.0020,7.2,,9.7,,0.358,,0.050,0.0210,,0.005,,,,
01/02/1996,L7623-16,1.0,0.020,<MDL      ,0.020,95.8,,,10.18,,,,,60,,0.206,,0.050,0.0140,,0.0020,7.1,,8.8,,0.415,,0.050,0.0260,,0.005,35.7,,0.2,
01/02/1996,L7623-17,5.0,,,,96.6,,,10.07,,,,,,,,,,,,,7.1,,8.7,,,,,,,,,,,
01/02/1996,L7623-18,7.0,0.036,<RDL      ,0.020,96.8,,,10.05,,,,,,,0.212,,0.050,0.0120,,0.0020,7.1,,8.7,,0.386,,0.050,0.0260,,0.005,35.7,,0.2,
02/06/1996,L7777-16,1.0,0.020,<MDL      ,0.020,93.1,,,10.67,,,,,160,,0.249,,0.050,0.0210,,0.0020,7.0,,7.0,,0.421,,0.050,0.0220,,0.005,,,,
02/06/1996,L7777-17,5.0,,,,93.6,,,10.62,,,,,,,,,,,,,7.0,,6.9,,,,,,,,,,,
02/06/1996,L7777-18,7.0,0.020,<MDL      ,0.020,93.5,,,10.55,,,,,,,0.247,,0.050,0.0130,,0.0020,7.0,,6.9,,0.402,,0.050,0.0300,,0.005,,,,
03/05/1996,L7906-16,1.0,0.020,<MDL      ,0.020,93.8,,,12.83,,,,,20,,0.288,,0.050,0.0120,,0.0020,7.7,,6.7,,0.442,,0.050,0.0280,,0.005,,,,
03/05/1996,L7906-17,5.0,,,,94.2,,,11.79,,,,,,,,,,,,,7.7,,6.6,,,,,,,,,,,
03/05/1996,L7906-18,7.0,0.020,<MDL      ,0.020,94.1,,,11.71,,,,,,,0.306,,0.050,0.0130,,0.0020,7.7,,6.5,,0.448,,0.050,0.0290,,0.005,,,,
03/20/1996,L8056-16,1.0,0.033,<RDL      ,0.020,93.8,,,12.63,,,,,18,,0.209,,0.050,0.0020,<RDL      ,0.0020,8.5,,8.7,,0.426,,0.050,0.0250,,0.005,,,,
03/20/1996,L8056-17,5.0,,,,94.7,,,12.56,,,,,,,,,,,,,8.3,,8.4,,,,,,,,,,,
03/20/1996,L8056-18,7.0,0.028,<RDL      ,0.020,94.5,,,12.44,,,,,,,0.219,,0.050,0.0040,<RDL      ,0.0020,8.2,,8.3,,0.367,,0.050,0.0220,,0.005,,,,
04/08/1996,L8218-20,1.0,0.020,<MDL      ,0.020,96.2,,,13.97,,,,,0,,0.050,<MDL      ,0.050,0.0030,<RDL      ,0.0020,9.2,,12.6,,0.396,,0.050,0.0220,,0.005,34.5,,0.2,
04/08/1996,L8218-21,5.0,,,,95.1,,,13.98,,,,,,,,,,,,,8.7,,9.2,,,,,,,,,,,
04/08/1996,L8218-22,7.0,0.030,<RDL      ,0.020,94.1,,,13.95,,,,,,,0.153,,0.050,0.0020,<MDL      ,0.0020,8.2,,8.2,,0.318,,0.050,0.0180,,0.005,34.0,,0.2,
04/23/1996,L8326-20,1.0,0.047,,0.020,69.3,,,11.36,,,,,380,,0.113,,0.050,0.0050,RDL       ,0.0020,8.6,,11.0,,0.436,,0.050,0.0290,,0.005,,,,
04/23/1996,L8326-21,5.0,,,,80.0,,,11.71,,,,,,,,,,,,,8.8,,11.0,,,,,,,,,,,
04/23/1996,L8326-22,7.0,0.043,,0.020,83.0,,,11.83,,,,,,,0.115,,0.050,0.0030,<RDL      ,0.0020,8.7,,10.2,,0.431,,0.050,0.0270,,0.005,,,,
05/07/1996,L8461-20,1.0,0.020,<MDL      ,0.020,97.0,,,10.91,,,,,5,,0.139,,0.050,0.0030,<RDL      ,0.0020,8.5,,12.6,,0.361,,0.050,0.0540,,0.005,,,,
05/07/1996,L8461-21,5.0,,,,96.8,,,10.95,,,,,,,,,,,,,8.5,,12.4,,,,,,,,,,,
05/07/1996,L8461-22,7.0,0.020,<MDL      ,0.020,96.8,,,10.98,,,,,,,0.126,,0.050,0.0020,<RDL      ,0.0020,8.5,,12.3,,0.404,,0.050,0.0550,,0.005,,,,
05/22/1996,L8632-20,1.0,0.023,<RDL      ,0.020,95.0,,,10.67,,,,,26,,0.091,<RDL      ,0.050,0.0040,<RDL      ,0.0020,8.4,,12.7,,0.314,,0.050,0.0170,,0.005,,,,
05/22/1996,L8632-21,5.0,,,,95.0,,,10.93,,,,,,,,,,,,,8.4,,12.4,,,,,,,,,,,
05/22/1996,L8632-22,7.0,0.028,<RDL      ,0.020,94.8,,,11.00,,,,,,,0.117,,0.050,0.0030,<RDL      ,0.0020,8.2,,12.3,,0.339,,0.050,0.0140,,0.005,,,,
06/03/1996,L8712-20,1.0,0.028,<RDL      ,0.020,97.9,,,10.37,,,,,1,,0.120,,0.050,0.0020,<RDL      ,0.0020,8.1,,17.0,,0.308,,0.050,0.0090,<RDL      ,0.005,,,,
06/03/1996,L8712-21,5.0,,,,97.7,,,10.70,,,,,,,,,,,,,8.1,,16.6,,,,,,,,,,,
06/03/1996,L8712-22,7.0,0.031,<RDL      ,0.020,97.7,,,10.97,,,,,,,0.135,,0.050,0.0020,<RDL      ,0.0020,8.1,,16.1,,0.299,,0.050,0.0230,,0.005,,,,
06/17/1996,L8831-20,1.0,0.032,<RDL      ,0.020,98.3,,,9.75,,,,,3,,0.126,,0.050,0.0020,<RDL      ,0.0020,7.7,,16.6,,0.355,,0.050,0.0050,<MDL      ,0.005,,,,
06/17/1996,L8831-21,5.0,,,,98.3,,,9.92,,,,,,,,,,,,,7.7,,16.5,,,,,,,,,,,
06/17/1996,L8831-22,7.0,0.031,<RDL      ,0.020,98.5,,,10.01,,,,,,,0.115,,0.050,0.0020,<MDL      ,0.0020,7.7,,16.5,,0.334,,0.050,0.0070,<RDL      ,0.005,,,,
07/01/1996,L8916-21,1.0,0.032,<RDL      ,0.020,100.4,,,9.50,,,,,1,,0.086,<RDL      ,0.050,0.0030,<RDL      ,0.0020,7.9,,19.4,,0.285,,0.050,0.0130,,0.005,35.4,,0.2,
07/01/1996,L8916-22,5.0,,,,99.3,,,9.18,,,,,,,,,,,,,7.5,,17.7,,,,,,,,,,,
07/01/1996,L8916-23,7.0,0.037,<RDL      ,0.020,98.6,,,8.91,,,,,,,0.098,<RDL      ,0.050,0.0040,<RDL      ,0.0020,7.3,,16.6,,0.329,,0.050,0.0280,,0.005,34.7,,0.2,
08/05/1996,L9189-21,1.0,0.020,<MDL      ,0.020,104.1,,,8.94,,,,,8,,0.050,<MDL      ,0.050,0.0050,RDL       ,0.0020,8.1,,21.3,,0.188,,0.050,0.0100,RDL       ,0.005,,,,
08/05/1996,L9189-22,5.0,,,,104.7,,,8.78,,,,,,,,,,,,,7.9,,21.0,,,,,,,,,,,
08/05/1996,L9189-23,7.0,0.020,<MDL      ,0.020,103.6,,,8.58,,,,,,,0.050,<MDL      ,0.050,0.0040,<RDL      ,0.0020,7.7,,20.3,,0.271,,0.050,0.0090,<RDL      ,0.005,,,,
08/20/1996,L9279-21,1.0,0.020,<MDL      ,0.020,100.7,,,9.30,,,,,16,,0.050,<MDL      ,0.050,0.0020,<RDL      ,0.0020,8.2,,20.9,,0.258,,0.050,0.0100,RDL       ,0.005,,,,
08/20/1996,L9279-22,5.0,,,,100.7,,,9.25,,,,,,,,,,,,,8.2,,20.9,,,,,,,,,,,
08/20/1996,L9279-23,7.0,0.020,<MDL      ,0.020,100.8,,,9.10,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.1,,20.9,,0.274,,0.050,0.0130,,0.005,,,,
