Water samples are reported as mg/L of water, while sediment samples are reported as mg/kg of 
                    sediment (wet weight). Results of bacteria cultures are reported as CFU (colony-forming units)/100mls
                     of liquid sample or as MPN (most probable number)/g of thick or solid samples.
Note: ORG/100 ml = CFU/100 ml
These data include samples collected during both baseflow and wet weather/storm flow events.
Chlorophyll a - The laboratory changed analysis methods in July 1996. This method change resulted 
                    in a 14 percent increase in chlorophyll values due to improved extraction. Values reported prior to 
                    July 1996 can be adjusted by increasing them 14 percent for comparison with more recent data.
Total Phosphorus Note: The KCEL changed the TP analysis method in July 1998 and again in Jan 2007.
                    These changes resulted in a bias towards lower TP values reported. For comparisons with historical 
                    data, values reported after July 1, 1998 may be multiplied by a factor of 1.262. (R2 = 0.989)
Lake Union-0518
CollectDate,SampleNum,Depth (m),Ammmonia Nitrogen (mg/L),Ammmonia Nitrogen Qualifier*,AN MDL (mg/L),Conductivity (µmhos/cm),Cond Qualifier*,Cond MDL (µmhos/cm),Dissolved Oxygen (mg/L),DO Qualifier*,DO MDL (mg/L),Ecoli,Ecoli Qualifier*,Fecal Coliform (CFU/100ml),Fecal Coliform Qualifier*,Nitrate Nitrite (mg/L),Nitrate Nitrite Qualifier*,Nitrate Nitrite MDL (mg/L),Orthophosphate Phosphate (mg/L),OP Qualifier*,OP MDL (mg/L),pH,pH Qualifier*,Temperature (°C),Temperature Qualifier*,Total Nitrogen (mg/L),TN Qualifier*,TN MDL (mg/L),Total Phosphorus (mg/L),TP Qualifier*,TP MDL (mg/L),Total Alkalinity (mg/L),Total Alkalinity Qualifier*,Total Alkalinity MDL (mg/L),
04/04/1994,L3376-8,5.0,,,,101.9,,,12.74,,,,,,,,,,,,,8.5,,10.2,,,,,,,,,,,
04/04/1994,L3376-9,9.0,0.020,<MDL      ,0.020,102.2,,,12.60,,,,,,,0.073,<RDL      ,0.050,0.0048,<RDL      ,0.0020,8.4,,10.0,,0.316,,0.050,0.0440,,0.005,,,,
04/18/1994,L3501-7,1.0,0.020,<MDL      ,0.020,101.9,,,13.08,,,,,13,,0.064,<RDL      ,0.050,0.0031,<RDL      ,0.0020,8.7,,11.4,,0.356,,0.050,0.0160,,0.005,,,,
04/18/1994,L3501-8,5.0,,,,102.3,,,12.96,,,,,,,,,,,,,8.7,,11.2,,,,,,,,,,,
04/18/1994,L3501-9,9.0,0.025,<RDL      ,0.020,102.3,,,11.53,,,,,,,0.093,<RDL      ,0.050,0.0023,<RDL      ,0.0020,8.0,,9.7,,0.361,,0.050,0.0160,,0.005,,,,
05/02/1994,L3608-7,1.0,0.020,<MDL      ,0.020,108.4,,,12.07,,,,,2,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,9.0,,13.7,,0.222,,0.050,0.0200,,0.005,39.0,,0.2,
05/02/1994,L3608-8,5.0,,,,108.6,,,11.95,,,,,,,,,,,,,9.0,,13.1,,,,,,,,,,,
05/02/1994,L3608-9,9.0,0.020,<MDL      ,0.020,109.0,,,9.47,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.8,,11.9,,0.266,,0.050,0.0210,,0.005,40.0,,0.2,
05/23/1994,L3769-7,1.0,0.020,<MDL      ,0.020,110.0,,,10.48,,,,,5,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.5,,17.0,,0.541,,0.050,0.0210,,0.005,,,,
05/23/1994,L3769-8,5.0,,,,110.7,,,10.36,,,,,,,,,,,,,8.4,,16.0,,,,,,,,,,,
05/23/1994,L3769-9,9.0,0.020,<MDL      ,0.020,114.8,,,7.73,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.7,,12.3,,0.499,,0.050,0.0180,,0.005,,,,
06/06/1994,L3853-7,1.0,0.020,<MDL      ,0.020,105.6,,,10.44,,,,,23,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.3,,17.1,,0.205,,0.050,0.0180,,0.005,,,,
06/06/1994,L3853-8,5.0,,,,106.0,,,9.99,,,,,,,,,,,,,8.1,,16.8,,,,,,,,,,,
06/06/1994,L3853-9,9.0,0.020,<MDL      ,0.020,113.7,,,9.12,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.7,,16.1,,0.189,,0.050,0.0350,,0.005,,,,
07/05/1994,L4014-7,1.0,0.020,<MDL      ,0.020,111.7,,,8.50,,,,,13,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.4,,18.8,,0.239,,0.050,0.0180,,0.005,40.0,,0.2,
07/05/1994,L4014-8,5.0,,,,112.0,,,8.26,,,,,,,,,,,,,7.4,,18.6,,,,,,,,,,,
07/05/1994,L4014-9,9.0,0.020,<MDL      ,0.020,114.1,,,6.28,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.1,,17.4,,0.217,,0.050,0.0180,,0.005,40.0,,0.2,
08/03/1994,L4192-7,1.0,0.020,<MDL      ,0.020,113.2,,,8.26,,,,,8,,0.050,<MDL      ,0.050,0.0060,,0.0020,7.5,,22.4,,0.205,,0.050,0.0140,,0.005,,,,
08/03/1994,L4192-8,5.0,,,,114.1,,,8.18,,,,,,,,,,,,,7.5,,22.3,,,,,,,,,,,
08/03/1994,L4192-9,9.0,0.060,,0.020,158.0,,,5.25,,,,,,,0.050,<MDL      ,0.050,0.0121,,0.0020,7.2,,20.2,,0.294,,0.050,0.0410,,0.005,,,,
09/06/1994,L4442-7,1.0,0.034,<RDL      ,0.020,176.0,,,7.93,,,,,45,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.6,,21.0,,0.224,,0.050,0.0200,,0.005,,,,
09/06/1994,L4442-8,5.0,,,,181.0,,,7.53,,,,,,,,,,,,,7.5,,20.9,,,,,,,,,,,
09/06/1994,L4442-9,9.0,0.046,,0.020,217.0,,,7.14,,,,,,,0.050,<MDL      ,0.050,0.0036,<RDL      ,0.0020,7.5,,20.8,,0.295,,0.050,0.0300,,0.005,,,,
10/03/1994,L4646-7,1.0,0.080,,0.020,203.0,,,7.61,,,,,22,,0.050,<MDL      ,0.050,0.0034,<RDL      ,0.0020,7.3,,19.3,,0.289,,0.050,0.0260,,0.005,43.0,,0.2,
10/03/1994,L4646-8,5.0,,,,202.0,,,7.34,,,,,,,,,,,,,7.3,,19.3,,,,,,,,,,,
10/03/1994,L4646-9,9.0,0.083,,0.020,217.0,,,7.16,,,,,,,0.050,<MDL      ,0.050,0.0036,<RDL      ,0.0020,7.3,,19.3,,0.407,,0.050,0.0260,,0.005,43.0,,0.2,
11/02/1994,L4824-7,1.0,0.022,<RDL      ,0.020,129.0,,,9.03,,,,,51,,0.050,<MDL      ,0.050,0.0035,<RDL      ,0.0020,7.5,,13.3,,0.272,,0.050,0.0200,,0.005,,,,
11/02/1994,L4824-8,5.0,,,,129.8,,,8.95,,,,,,,,,,,,,7.4,,13.3,,,,,,,,,,,
11/02/1994,L4824-9,9.0,0.020,<MDL      ,0.020,130.3,,,8.92,,,,,,,0.050,<MDL      ,0.050,0.0034,<RDL      ,0.0020,7.4,,13.3,,0.256,,0.050,0.0200,,0.005,,,,
12/05/1994,L4993-7,1.0,0.020,<MDL      ,0.020,105.1,,,9.77,,,,,58,,0.136,,0.050,0.0073,,0.0020,7.2,,7.9,,0.291,,0.050,0.0230,,0.005,,,,
12/05/1994,L4993-8,5.0,,,,105.4,,,9.70,,,,,,,,,,,,,7.2,,7.9,,,,,,,,,,,
12/05/1994,L4993-9,9.0,0.024,<RDL      ,0.020,105.2,,,9.70,,,,,,,0.146,,0.050,0.0108,,0.0020,7.2,,7.9,,0.315,,0.050,0.0290,,0.005,,,,
01/19/1995,L5242-7,1.0,0.026,<RDL      ,0.020,89.6,,,10.56,,,,,44,,0.206,,0.050,0.0151,,0.0020,7.5,,6.9,,0.493,,0.050,0.0260,,0.005,39.0,,0.2,
01/19/1995,L5242-8,5.0,,,,90.8,,,10.48,,,,,,,,,,,,,7.5,,6.9,,,,,,,,,,,
01/19/1995,L5242-9,9.0,0.024,<RDL      ,0.020,91.3,,,10.46,,,,,,,0.206,,0.050,0.0137,,0.0020,7.5,,6.9,,0.436,,0.050,0.0220,,0.005,39.0,,0.2,
02/06/1995,L5380-5,1.0,0.020,<MDL      ,0.020,106.7,,,11.07,,,,,81,,0.223,,0.050,0.0159,,0.0020,7.4,,7.7,,0.457,,0.050,0.0310,,0.005,,,,
02/06/1995,L5380-6,5.0,,,,107.8,,,10.98,,,,,,,,,,,,,7.4,,7.7,,,,,,,,,,,
02/06/1995,L5380-7,9.0,0.028,<RDL      ,0.020,107.8,,,10.74,,,,,,,0.221,,0.050,0.0162,,0.0020,7.4,,7.6,,0.417,,0.050,0.0320,,0.005,,,,
03/06/1995,L5575-5,Composite,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,
03/06/1995,L5575-5,1.0,0.020,<MDL      ,0.020,99.1,,,11.94,,,,,,,0.179,,0.050,0.0055,,0.0020,7.6,,7.2,,0.396,,0.050,0.0310,,0.005,,,,
03/06/1995,L5575-6,5.0,,,,100.1,,,11.60,,,,,,,,,,,,,7.6,,7.2,,,,,,,,,,,
03/06/1995,L5575-7,9.0,0.020,<MDL      ,0.020,100.3,,,11.61,,,,,,,0.186,,0.050,0.0065,,0.0020,7.6,,7.2,,0.446,,0.050,0.0340,,0.005,,,,
03/20/1995,L5711-7,1.0,0.020,<MDL      ,0.020,97.5,,,12.00,,,,,25,,0.167,,0.050,0.0066,,0.0020,7.7,,8.6,,0.498,,0.050,0.0210,,0.005,,,,
03/20/1995,L5711-8,5.0,,,,98.0,,,11.90,,,,,,,,,,,,,7.7,,8.6,,,,,,,,,,,
03/20/1995,L5711-9,9.0,0.020,<MDL      ,0.020,98.6,,,11.86,,,,,,,0.138,,0.050,0.0069,,0.0020,7.6,,8.6,,0.492,,0.050,0.0240,,0.005,,,,
04/03/1995,L5780-7,1.0,0.020,<MDL      ,0.020,98.6,,,14.10,,,,,6,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.9,,11.1,,0.460,,0.050,0.0320,,0.005,40.0,,0.2,
04/03/1995,L5780-8,5.0,,,,98.8,,,13.68,,,,,,,,,,,,,8.8,,,,,,,,,,,,,
04/03/1995,L5780-9,9.0,0.020,<MDL      ,0.020,99.7,,,12.40,,,,,,,0.139,,0.050,0.0020,<MDL      ,0.0020,8.1,,9.1,,0.358,,0.050,0.0170,,0.005,38.0,,0.2,
04/17/1995,L5915-7,1.0,0.020,<MDL      ,0.020,99.2,,,12.42,,,,,16,,0.057,<RDL      ,0.050,0.0020,<MDL      ,0.0020,8.6,,10.8,,0.314,,0.050,0.0220,,0.005,,,,
04/17/1995,L5915-8,5.0,,,,99.3,,,12.15,,,,,,,,,,,,,8.5,,10.6,,,,,,,,,,,
04/17/1995,L5915-9,9.0,0.020,<MDL      ,0.020,99.9,,,11.67,,,,,,,0.058,<RDL      ,0.050,0.0020,<MDL      ,0.0020,8.3,,10.3,,0.277,,0.050,0.0240,,0.005,,,,
05/01/1995,L5987-7,1.0,0.020,<MDL      ,0.020,102.9,,,12.99,,,,,10,,0.050,<MDL      ,0.050,0.0025,<RDL      ,0.0020,8.9,,12.8,,0.284,,0.050,0.0209,,0.005,,,,
05/01/1995,L5987-8,5.0,,,,101.6,,,12.69,,,,,,,,,,,,,8.7,,12.0,,,,,,,,,,,
05/01/1995,L5987-9,9.0,0.020,<MDL      ,0.020,107.6,,,10.39,,,,,,,0.053,<RDL      ,0.050,0.0026,<RDL      ,0.0020,7.8,,10.9,,0.292,,0.050,0.0301,,0.005,,,,
05/15/1995,L6095-7,1.0,0.020,<MDL      ,0.020,103.5,,,10.39,,,,,6,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.4,,15.2,,0.215,,0.050,0.0135,,0.005,,,,
05/15/1995,L6095-8,5.0,,,,104.0,,,10.45,,,,,,,,,,,,,8.4,,14.8,,,,,,,,,,,
05/15/1995,L6095-9,9.0,0.036,<RDL      ,0.020,104.2,,,9.07,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.0,,13.7,,0.229,,0.050,0.0280,,0.005,,,,
06/06/1995,L6257-7,1.0,0.020,<MDL      ,0.020,102.2,,,9.81,,,,,34,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,8.1,,19.0,,0.230,,0.050,0.0190,,0.005,,,,
06/06/1995,L6257-8,5.0,,,,102.4,,,9.53,,,,,,,,,,,,,8.0,,19.0,,,,,,,,,,,
06/06/1995,L6257-9,9.0,0.020,<MDL      ,0.020,101.2,,,6.75,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.3,,15.2,,0.240,,0.050,0.0240,,0.005,,,,
07/11/1995,L6452-7,1.0,,"<MDL,E,IP ",0.020,110.6,,,9.19,,,,,31,,0.050,<MDL      ,0.050,0.0041,<RDL      ,0.0020,7.5,,21.0,,0.233,,0.050,0.0050,<MDL      ,0.005,40.0,,0.2,
07/11/1995,L6452-8,5.0,,,,110.5,,,8.94,,,,,,,,,,,,,7.4,,20.6,,,,,,,,,,,
07/11/1995,L6452-9,9.0,,"<MDL,E,IP ",0.020,123.0,,,7.26,,,,,,,0.050,<MDL      ,0.050,0.0020,<MDL      ,0.0020,7.2,,19.5,,0.269,,0.050,0.0050,<MDL      ,0.005,40.0,,0.2,
08/02/1995,L6637-7,1.0,0.020,<MDL      ,0.020,104.7,,,8.86,,,,,11,,0.050,<MDL      ,0.050,0.0056,,0.0020,7.6,,22.1,,0.265,,0.050,0.0090,<RDL      ,0.005,,,,
08/02/1995,L6637-8,5.0,,,,104.4,,,8.88,,,,,,,,,,,,,7.6,,22.0,,,,,,,,,,,
08/02/1995,L6637-9,9.0,0.028,<RDL      ,0.020,763.0,,,7.29,,,,,,,0.050,<MDL      ,0.050,0.0023,<RDL      ,0.0020,7.3,,21.6,,0.207,,0.050,0.0080,<RDL      ,0.005,,,,
09/11/1995,L6884-7,1.0,0.059,,0.020,189.0,,,8.16,,,,,17,,0.050,<MDL      ,0.050,0.0063,,0.0020,7.4,,20.1,,0.244,,0.050,0.0106,,0.005,,,,
09/11/1995,L6884-8,5.0,,,,294.0,,,7.69,,,,,,,,,,,,,7.3,,20.0,,,,,,,,,,,
09/11/1995,L6884-9,9.0,0.127,,0.020,459.0,,,6.61,,,,,,,0.050,<MDL      ,0.050,0.0109,,0.0020,7.1,,19.8,,0.327,,0.050,0.0256,,0.005,,,,
10/04/1995,L6997-7,1.0,0.032,<RDL      ,0.020,359.0,,,7.53,,,,,48,,0.072,<RDL      ,0.050,0.0162,,0.0020,7.2,,18.4,,0.298,,0.050,0.0253,,0.005,42.0,,0.2,
10/04/1995,L6997-8,5.0,,,,356.0,,,7.30,,,,,,,,,,,,,7.2,,18.2,,,,,,,,,,,
10/04/1995,L6997-9,9.0,0.031,<RDL      ,0.020,365.0,,,7.29,,,,,,,0.066,<RDL      ,0.050,0.0136,,0.0020,7.2,,18.1,,0.292,,0.050,0.0206,,0.005,41.3,,0.2,
11/06/1995,L7257-7,1.0,0.020,<MDL      ,0.020,111.2,,,8.19,,,,,18,,0.050,<MDL      ,0.050,0.0031,<RDL      ,0.0020,7.3,,11.9,,0.186,,0.050,0.0119,,0.005,,,,
11/06/1995,L7257-8,5.0,,,,114.0,,,8.22,,,,,,,,,,,,,7.3,,11.9,,,,,,,,,,,
11/06/1995,L7257-9,9.0,0.020,<MDL      ,0.020,116.1,,,8.19,,,,,,,0.050,<MDL      ,0.050,0.0041,<RDL      ,0.0020,7.3,,11.9,,0.214,,0.050,0.0182,,0.005,,,,
12/04/1995,L7447-7,1.0,0.030,<RDL      ,0.020,101.1,,,9.67,,,,,90,,0.151,,0.050,0.0080,,0.0020,7.2,,10.0,,0.348,,0.050,0.0110,,0.005,,,,
12/04/1995,L7447-8,5.0,,,,101.6,,,9.62,,,,,,,,,,,,,7.1,,10.0,,,,,,,,,,,
12/04/1995,L7447-9,9.0,0.026,<RDL      ,0.020,102.5,,,9.60,,,,,,,0.161,,0.050,0.0080,,0.0020,7.1,,10.0,,0.337,,0.050,0.0100,RDL       ,0.005,,,,
01/02/1996,L7588-7,1.0,0.053,,0.020,98.2,,,10.03,,,,,100,,0.225,,0.050,0.0100,,0.0020,7.0,,8.6,,0.452,,0.050,0.0260,,0.005,36.3,,0.2,
01/02/1996,L7588-8,5.0,,,,99.2,,,9.91,,,,,,,,,,,,,7.0,,8.6,,,,,,,,,,,
01/02/1996,L7588-9,9.0,0.038,<RDL      ,0.020,99.6,,,9.86,,,,,,,0.219,,0.050,0.0100,,0.0020,7.0,,8.6,,0.412,,0.050,0.0300,,0.005,37.0,,0.2,
02/06/1996,L7779-7,1.0,0.020,<MDL      ,0.020,95.5,,,10.71,,,,,220,,0.255,,0.050,0.0130,,0.0020,7.0,,6.8,,0.399,,0.050,0.0320,,0.005,,,,
02/06/1996,L7779-8,5.0,,,,96.2,,,10.62,,,,,,,,,,,,,7.0,,6.7,,,,,,,,,,,
02/06/1996,L7779-9,9.0,0.029,<RDL      ,0.020,96.6,,,10.69,,,,,,,0.257,,0.050,0.0120,,0.0020,7.0,,6.3,,0.402,,0.050,0.0480,,0.005,,,,
02/08/1996,L7849-7,Composite,,,,,,,,,,,,900,,,,,,,,,,,,,,,,,,,,,
02/12/1996,L7883-7,Composite,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,
02/15/1996,L7905-7,Composite,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,
02/22/1996,L7966-7,Composite,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,
02/29/1996,L7998-7,Composite,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,
03/05/1996,L7908-7,1.0,0.020,<MDL      ,0.020,98.1,,,12.41,,,,,18,,0.267,,0.050,0.0080,,0.0020,7.8,,6.8,,0.500,,0.050,0.0240,,0.005,,,,
03/05/1996,L7908-8,5.0,,,,99.3,,,12.30,,,,,,,,,,,,,7.8,,6.8,,,,,,,,,,,
03/05/1996,L7908-9,9.0,0.020,<MDL      ,0.020,100.1,,,12.20,,,,,,,0.250,,0.050,0.0080,,0.0020,7.8,,6.7,,0.479,,0.050,0.0240,,0.005,,,,
03/07/1996,L8027-7,Composite,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,
03/14/1996,L8090-7,Composite,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,
03/20/1996,L8058-7,1.0,0.022,<RDL      ,0.020,104.6,,,12.64,,,,,11,,0.178,,0.050,0.0040,<RDL      ,0.0020,8.4,,8.9,,0.432,,0.050,0.0170,,0.005,,,,
03/20/1996,L8058-8,5.0,,,,104.4,,,12.70,,,,,,,,,,,,,8.4,,8.9,,,,,,,,,,,
03/20/1996,L8058-9,9.0,0.027,<RDL      ,0.020,134.3,,,12.73,,,,,,,0.184,,0.050,0.0090,,0.0020,8.3,,8.7,,0.461,,0.050,0.0160,,0.005,,,,
03/21/1996,L8145-7,Composite,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,
03/28/1996,L8168-7,Composite,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,
04/04/1996,L8221-7,Composite,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,
04/08/1996,L8216-7,1.0,0.020,<MDL      ,0.020,126.8,,,13.31,,,,,9,,0.083,<RDL      ,0.050,0.0020,<RDL      ,0.0020,9.0,,11.4,,0.400,,0.050,0.0140,,0.005,35.9,,0.2,
04/08/1996,L8216-8,5.0,,,,133.5,,,13.26,,,,,,,,,,,,,8.4,,9.1,,,,,,,,,,,
04/08/1996,L8216-9,9.0,0.048,,0.020,159.0,,,13.12,,,,,,,0.167,,0.050,0.0020,<RDL      ,0.0020,8.1,,8.6,,0.375,,0.050,0.0110,,0.005,34.9,,0.2,
04/11/1996,L8255-7,Composite,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,
04/12/1996,L8288-7,Composite,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,
04/18/1996,L8327-7,Composite,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,
04/25/1996,L8368-9,Composite,,,,,,,,,,,,340,,,,,,,,,,,,,,,,,,,,,
04/25/1996,L8302-7,1.0,0.020,<MDL      ,0.020,108.9,,,10.69,,,,,220,,0.169,,0.050,0.0030,<RDL      ,0.0020,7.7,,9.7,,0.343,,0.050,0.0200,,0.005,,,,
04/25/1996,L8302-8,5.0,,,,108.2,,,10.68,,,,,,,,,,,,,7.7,,9.6,,,,,,,,,,,
04/25/1996,L8302-9,9.0,0.027,<RDL      ,0.020,108.5,,,10.78,,,,,,,0.171,,0.050,0.0040,<RDL      ,0.0020,7.7,,9.6,,0.387,,0.050,0.0180,,0.005,,,,
05/02/1996,L8425-9,Composite,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,
05/07/1996,L8465-7,1.0,0.024,<RDL      ,0.020,102.6,,,10.70,,,,,16,,0.167,,0.050,0.0020,<RDL      ,0.0020,8.1,,12.0,,0.371,,0.050,0.0210,,0.005,,,,
05/07/1996,L8465-8,5.0,,,,102.2,,,10.74,,,,,,,,,,,,,8.1,,11.9,,,,,,,,,,,
05/07/1996,L8465-9,9.0,0.027,<RDL      ,0.020,102.3,,,10.83,,,,,,,0.168,,0.050,0.0020,<RDL      ,0.0020,8.1,,11.8,,0.343,,0.050,0.0130,,0.005,,,,
05/09/1996,L8552-9,Composite,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,
05/16/1996,L8590-9,Composite,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,
05/23/1996,L8685-9,Composite,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,
05/23/1996,L8634-7,1.0,0.022,<RDL      ,0.020,98.3,,,10.50,,,,,120,,0.139,,0.050,0.0020,<RDL      ,0.0020,7.7,,12.8,,0.351,,0.050,0.0210,,0.005,,,,
05/23/1996,L8634-9,9.0,0.038,<RDL      ,0.020,100.9,,,9.76,,,,,,,0.138,,0.050,0.0030,<RDL      ,0.0020,7.4,,12.4,,0.482,,0.050,0.0180,,0.005,,,,
05/30/1996,L8709-9,Composite,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,
06/03/1996,L8714-7,1.0,0.028,<RDL      ,0.020,100.0,,,10.82,,,,,36,,0.119,,0.050,0.0020,<RDL      ,0.0020,8.1,,16.9,,0.307,,0.050,0.0130,,0.005,,,,
06/03/1996,L8714-8,5.0,,,,99.8,,,10.91,,,,,,,,,,,,,7.9,,15.7,,,,,,,,,,,
06/03/1996,L8714-9,9.0,0.038,<RDL      ,0.020,100.4,,,10.12,,,,,,,0.149,,0.050,0.0020,<RDL      ,0.0020,7.4,,13.8,,0.455,,0.050,0.0150,,0.005,,,,
06/06/1996,L8782-9,Composite,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,
06/13/1996,L8820-16,Composite,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,
06/17/1996,L8832-7,1.0,0.029,<RDL      ,0.020,102.6,,,9.63,,,,,20,,0.080,<RDL      ,0.050,0.0020,<RDL      ,0.0020,7.7,,17.7,,0.315,,0.050,0.0120,,0.005,,,,
06/17/1996,L8832-8,5.0,,,,102.7,,,9.77,,,,,,,,,,,,,7.7,,17.4,,,,,,,,,,,
06/17/1996,L8832-9,9.0,0.037,<RDL      ,0.020,510.0,,,9.16,,,,,,,0.087,<RDL      ,0.050,0.0020,<RDL      ,0.0020,7.3,,16.9,,0.291,,0.050,0.0110,,0.005,,,,
06/20/1996,L8892-9,Composite,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,
06/27/1996,L8957-11,Composite,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,
07/03/1996,L8959-11,Composite,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,
07/03/1996,L8917-7,1.0,0.028,<RDL      ,0.020,98.4,,,9.16,,,,,36,,0.093,<RDL      ,0.050,0.0020,<MDL      ,0.0020,7.4,,19.3,,0.295,,0.050,0.0110,,0.005,35.5,,0.2,
07/03/1996,L8917-8,5.0,,,,100.6,,,8.65,,,,,,,,,,,,,7.2,,18.2,,,,,,,,,,,
